"Unimp Struct Checker","check if program exhaust every struct field","warning","","/main.go","29","2","29","14"
"Unimp Struct Checker","check if program exhaust every struct field","warning","","/main.go","34","9","34","22"
"Unimp Struct Checker","check if program exhaust every struct field","warning","","/main.go","51","6","51","8"
"Unimp Struct Checker","check if program exhaust every struct field","warning","","/main.go","34","2","34","4"
